GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
172	GO:0005540	0.0739313451277256	13.8105004101723	0.076631977294229	1	24	hyaluronic acid binding	IMPG1	0.154700271307726
173	GO:0060229	0.0739313451277256	13.8105004101723	0.076631977294229	1	24	lipase activator activity	FYN	0.154700271307726
174	GO:0005524	0.0754487532836562	1.92926205476889	4.47658467360454	8	1402	ATP binding	ACVR1C;FYN;ITPR1;MUSK;MYH14;MYO1D;MYO3B;SGK1	0.156968095911974
175	GO:0008198	0.0768924836499366	13.2342767295597	0.0798249763481551	1	25	ferrous iron binding	TF	0.157260333792526
176	GO:0015296	0.0768924836499366	13.2342767295597	0.0798249763481551	1	25	monoatomic anion:monoatomic cation symporter activity	SLC6A13	0.157260333792526
177	GO:0016645	0.0768924836499366	13.2342767295597	0.0798249763481551	1	25	oxidoreductase activity, acting on the CH-NH group of donors	SMOX	0.157260333792526
178	GO:0048018	0.0781551687703644	2.60119284294235	1.61885052034059	4	507	receptor ligand activity	FN1;OGN;PENK;THBS4	0.157943425998509
179	GO:0003785	0.0798443286125059	12.7041509433962	0.0830179754020814	1	26	actin monomer binding	MTSS2	0.157943425998509
180	GO:0004435	0.0798443286125059	12.7041509433962	0.0830179754020814	1	26	phosphatidylinositol phospholipase C activity	GDPD5	0.157943425998509
181	GO:0031492	0.0798443286125059	12.7041509433962	0.0830179754020814	1	26	nucleosomal DNA binding	H1-2	0.157943425998509
182	GO:0035255	0.0798443286125059	12.7041509433962	0.0830179754020814	1	26	ionotropic glutamate receptor binding	DRD2	0.157943425998509
183	GO:0070412	0.0798443286125059	12.7041509433962	0.0830179754020814	1	26	R-SMAD binding	PMEPA1	0.157943425998509
